title,company,empn_rate,posted_time,location,salary,preview,link,job_key,empn_id,job_type
"Assistant Vice President, Business Analyst - Legal Innovatio...",CITI,3.9,5 days ago,"Tampa, FL",NA,"AVP Business Analyst provides advice and counsel related to the technology and operations of the business and supports its delivery through program management,…",http://www.indeed.com/rc/clk?jk=4f2633d0b1055811&fccid=5bcd1ef0a7f4fb99&vjs=3,4f2633d0b1055811,NA,fulltime
Business Analyst-Financial Reporting,CITI,3.9,5 days ago,"Tampa, FL",NA,"Due to enhanced regulatory oversight, FRSS (Finance Risk Shared Services) Basel Regulatory team is currently hiring a Business Financial Analyst.",http://www.indeed.com/rc/clk?jk=d524e940d1cb896e&fccid=5bcd1ef0a7f4fb99&vjs=3,d524e940d1cb896e,NA,fulltime
Business Analyst (Software Web Based Tools),GP Strategies Corporation,3.3,5 days ago,"Troy, MI",NA,GP Strategies has an immediate opening for a Business Analyst (experience with web based tools).SUMMARY: The business analyst works closely with GP Strategies…,http://www.indeed.com/rc/clk?jk=e46e2b30467aee00&fccid=e9c638c81ed1b5bb&vjs=3,e46e2b30467aee00,NA,fulltime
IT Business Lead Analyst,CITI,3.9,5 days ago,"New York, NY",NA,"The IT Business Lead Analyst is a senior-level position responsible for liaising between business users and technologists to exchange information in a concise,…",http://www.indeed.com/rc/clk?jk=77fcd8702a5205db&fccid=5bcd1ef0a7f4fb99&vjs=3,77fcd8702a5205db,NA,fulltime
FINANCIAL BUSINESS ANALYST,NIC Inc.,3.8,5 days ago,"Olathe, KS 66061",NA,The Financial Business Analyst will work under the Finance Operations Manager to support our key financial applications.Commitment to accuracy and timeliness.,http://www.indeed.com/rc/clk?jk=0f47b5a93cf011bc&fccid=4e5583ff497142bf&vjs=3,0f47b5a93cf011bc,NA,fulltime
Sr IT Business Analyst,Cargill,3.9,5 days ago,"Hopkins, MN 55343",NA,"Familiarity with Business Analyst Body of Knowledge (BABOK).Ability to understand our business, work across business units, be a team player and work in a team…",http://www.indeed.com/rc/clk?jk=73e661f558f3f781&fccid=d7d9a8241ba2f3ec&vjs=3,73e661f558f3f781,NA,fulltime
Senior Software Business Analyst,Talis Biomedical Corp,NA,5 days ago,"Menlo Park, CA 94025",NA,"5-8 years of software business analyst, product owner, or related experience (in an Agile development environment).Document process flows and procedures.",http://www.indeed.com/rc/clk?jk=4b7b14fbdd3b1fff&fccid=38324cd47f626a1b&vjs=3,4b7b14fbdd3b1fff,NA,fulltime
"Business Analyst 2, SEA CSDG",Willis Towers Watson,3.7,5 days ago,"Houston, TX 77002 (Downtown area)",NA,2-4 years’ experience as a Business Analyst.Ability to complete Willis Towers Watson Business Analyst training program.Intermediate to advanced SQL skills.,http://www.indeed.com/rc/clk?jk=0f8b1cc08f427079&fccid=52f90de7b5346a08&vjs=3,0f8b1cc08f427079,NA,fulltime
Senior Business Analyst,Swedish Match North America LLC,3.8,5 days ago,"Richmond, VA 23219 (City Center area)",NA,"Business Analysts within Business Technology have the necessary skills to identify, qualify, quantify, and scope opportunities for improvement and innovation.",http://www.indeed.com/rc/clk?jk=05b1d702cbcc98a5&fccid=2a5c403f7d2b2c1f&vjs=3,05b1d702cbcc98a5,NA,fulltime
Business Data Analyst - Sales Incentive Compensation,kaleo,3.9,5 days ago,"Richmond, VA 23219 (City Center area)",NA,"The Business Data Analyst will serve as an internal expert for analyses of commercial operations functions within the Company, with a primary focus on field…",http://www.indeed.com/rc/clk?jk=3b3733f592acf10a&fccid=6aecc291d393a418&vjs=3,3b3733f592acf10a,NA,fulltime
ACES Business Process Analyst II (602) – CCB Ops Quality Cen...,JP Morgan Chase,3.9,5 days ago,"Elgin, IL 60124",NA,ACES Business Process Analyst II (602) – CCB Ops Quality Center of Excellence.ACES application business support and configuration.,http://www.indeed.com/rc/clk?jk=01a54505e0269cb8&fccid=c46d0116f6e69eae&vjs=3,01a54505e0269cb8,NA,fulltime
Senior Business Analyst,Conduent,2.8,5 days ago,"Tucson, AZ",NA,This position requires in-depth knowledge and experience of the Midas application.Responsible for troubleshooting/researching/resolving a range of complex…,http://www.indeed.com/rc/clk?jk=fe14291642233804&fccid=88f5eba43de70e76&vjs=3,fe14291642233804,NA,fulltime
Sr. Business Process Control Analyst,Bell Textron Inc.,3.9,5 days ago,"Fort Worth, TX",NA,"Bell has an opening in Fort Worth, TX headquarters for a Sr Business Process Controls Analyst.Support various Bell business units, as well as Textron Aviation…",http://www.indeed.com/rc/clk?jk=2b1374ffc1e59e26&fccid=0c201367cb03df15&vjs=3,2b1374ffc1e59e26,NA,fulltime
"Financial Analyst, IT@UC Business Affairs",University of Cincinnati,4.2,5 days ago,"Cincinnati, OH",NA,"The IT@UC Business Affairs office seeks a knowledgeable, motivated, and service-oriented individual to plan for, coordinate, and support the financial…",http://www.indeed.com/rc/clk?jk=92241a8856a2ccb8&fccid=b951826e4b51d8ab&vjs=3,92241a8856a2ccb8,NA,fulltime
"Supply Chain Business System Analyst, International Assignem...",Faurecia,3.7,5 days ago,"Madison, MS 39110",NA,"Our Faurecia Seating Business Group – North American Division, is looking for you as a Supply Chain Business Systems Analyst m/f for our site in Madison,…",http://www.indeed.com/rc/clk?jk=6e92d189452699a4&fccid=be6df1e15053629d&vjs=3,6e92d189452699a4,NA,fulltime
Business Analyst,"Think Tank, inc.",NA,Today,"Germantown, MD",NA,"This requirement is for a proven, experienced Business Analyst.Hands on experience executing assignments as an experienced Business Analyst.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CHwCKELdqJmwFjiLmTHDuCBf1ntjYZXAGDKH5iKXKlE64xqoj6Aerpj2U0eMkrJtf_M4hGMYagY45gHjzLvM2iWFBxhAVF_ceJ59cbzT8JZlh07mX9kFPsUvTDt1P9CzOaV9NN8oiBTXo5588lbmA3xvSra4A_TRtY-PsNc-4V3_iPlBNNpqQ40XXm5c-gVEKshmxnqIO5hKw_BcD6MdwqlVBKTLuBu19BZMiGAT7zk4_Qy-YJ20YDhKqx-U9T-Xh7fxya0YQC7etSlmTF2Og7XYardCr0FgnOeKlLJXLEXia08DjtCl48mAEPrD_ZxO904FO3wsanNX-KK6fEiIfxJU-8cWDzeLL29Kky6_WrJ5ERaXCuuoiRvvaMoqyGZDwOaqdDAqlEx9EYIu2xoODsCzvs5k6Hi-KJ-WhO0fhHEXxrfdZtQHLYx6VpR8NCvvceVyZpctw3pZhIb9uaTP540pvngwE_Qk8=&p=50&fvj=1&vjs=3,ddf563f489b00a63,6475607177036707,fulltime
Business Analyst/Software Eng,Agama Solutions,3.8,Today,"Charlotte, NC",$28 - $35 an hour,"Business Analysis: 1 year (Preferred).Test and verify that solutions will meet the business requirements.Work with clients and end users to gather, understand…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXgojf1lNM58UcKq0tPwfQLw1dk14B_51_qqxBe8EznSoLH076BH0PX5yGVAaaAZA4usS_lYpXodDQUFo5c6qE5vgHqilKk4Sb3CTbj5zgM0myNRHn-uSSCax8Ocy_eCMmWTu25jlvD1ZYg5l7QLOEFeM0Jl8dST1IF6PBApFtbHTvBGTKvaDNy61wR59_YjV37H7N-NE1A_EGN8hKxz4Vg-Mb2QPyaeu2Vqevtp24CdS0XP6pWLC-g6-guLLWAk5MHCnpZoxmR6Mzaji3DowsqyVdYF-rZ9D38_Trz9neNh954OUqlcmli49PW3oTqhDjJUvsjaPQq45RafKCUDW2m5QdSh6GMppTtdDe_GHlg-8Rn4_mqWbXQ3D_O1jbeiOrCEbqlMxlc54PDq6kojam7tPksIkCauw02BsQxFnnhzX_tKTkLLcMg2k1_HD8V9BrvzfQrkBpQg-a0lGT034vv1gU6kedluOYeGBtfPmkqg==&p=51&fvj=1&vjs=3,3f108b5eed177584,2868202745335789,fulltime
Business Analyst III,"Ellwood Group, Inc.",3.9,30+ days ago,"New Castle, PA 16101",NA,Experience as an application analyst or similar business analyst position in a manufacturing environment.Develop reporting requirements to resolve a variety of…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf1TMZmdlLhmbMTy9vP2-pdo1Hbj3xlJtUfSoHdAOltDuJ1RG1EBX050tBGLyiZAbVdOd29XFe8yxNASi2DH5cOYELbG5niltMcIyaJ9e1vucUkD7hqJhc_m44Lj4G_vdnymbAeF37TV88yCr8p4Yh3pqgfDltgD1NLyaigAyQ8Dzz-1uZn0m3rFQRXn2-BxqkeFVmsj2Zktrm3TXV3xRso7zumpUAWva_l8HMDYau6Wbw88gbIEKCzvf_njzXVRQUSVVtJuFMOVJUsDn-Qbrcw0wJdcWlh9PGu15uHlmJh7DIQVtBWCfxK7IeBdKQh8she7ZZ9uFe688oFb68MdEXLWwcMv8CXDHtBxneK-yHM2ISQSqoaG9w2CS_go14icmgJXf6wEZu88hUBd1tkF8IwYIbrzLBnTlaBQly5A-8JvIvr2ou0nXHVYLXcG1wZrIEEBH9U2u2Q0mudtu0otvpIWfp8oYEeImiFJClWj5JvJaDXpLxFD7iZ1l1vYp38Qbr_8WxLv6JJHmH83K7ZWGe9hLi5V09fAZwND8uYolv_5UFYXPsoBvPtLsntNB0oj5Lr9Ah0wUWptx5w6xKerCvoIrtD41w_uf_Asa5itmor0Nw7OqZehRnZuIA5ApuwD2BbYW3dERqYXKxHO7Fg0-xJPjW8v_P7inZqy-nwjHrZWXYLETwBnWTchp8mIZ09Qsw45Toy-30JhtlbhSTK_lZhg2vh6U6CtpKuZ4uFdtssQq8rHCbztIN39qEaUsBCNOTDNkN6VAoL_CusvbQAs9OooB74ty8PCn_ciqr14WlOw==&p=52&fvj=0&vjs=3,7d53c53e107e7db9,2997143900223226,fulltime
Business Analyst,Mphasis,3.8,13 days ago,"New York, NY",NA,Partnering with client and partners to define business needs and elicit business requirements.Strong knowledge (Technical and Business) of Workers Comp…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWvy9gccbNaJaqruogwpEYm5ogPSpTDr35fuwhh0i3zznPoYykYOOzsf0zYlipsQ2vIcLWYSxTtn8kb7mkZtq2x5yE1ykj1v6uFisybX103sfJgz9i-A-llQfTz0dXHVOfAHU4w6RysSGeyrtGHylN3TCMKzn0ztM4jOcCXmvvWvudLFYTjLYvD4BBk024deyxOQQe1Xv-di0YtezJNb6RjTvCMxZ0erx3Bm6-2YQm3g-CXY1AZZDfcfDl0DEjgPOWpbZsxH4Od76upMRl-6chUcSqK_RSNVZPu8xR0Vr04GTGzJYOLK2rj81zjyHpprezB6jtn_aHpdUuaBl3DDimOlndqbfi2HG4PdRI1famywxcKPnLXanbrQOMseCKUDOa6hIho4AVnv1sTaDWYFrgSVd9LsjXc8v1Lb0tFy-EIvijhaZlS3Z8-qUQm44XgAD7UkoJCDyNnlG4k6DXWI7T1OiM0qzpfUtQApwW16jizqGSeIAjKego21&p=53&fvj=0&vjs=3,869f78e7978bc497,2026521959955385,fulltime
Business Analyst/Developer,Freedman Healthcare,NA,30+ days ago,"Newton, MA 02458",NA,"Understand customer requirements and business objectives.Proficiency with business intelligence/data visualization tools such as Tableau, Cognos, Power BI, etc…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNyiWebK51lcVWZs7GjP7jHucoHfZcHYlNiGVRjugySxG7xnG1BCjuzAkPf6LI94G4m7A77VB4cgZ615AGvBeXGYAwrawxuIHNMGnfoBg2aZ3qcxvy3WByWPdC0XMswhsrObs9Mu4xFMhZQs3_bG4JVJxvK7VpaACvj8s8Hs6RiWNUoZMl0Ib4VPJidEilO63lptW7fQGj2pkDeCJMLBqVi79Ja3yEF4OyuamwwOJQhiUmmVajhkXeaZnXiokyhaSXLpTK79Ooj1UXp1WnNCajduxkpfuhM6EE2rEbYs3d5nDdpnOQHvc4hmdkG0VBs7PC3-Ux5sXC7a5gGKFaSFz2sUZBfvGEmaAM0TDMQepP71akm82Ghaf3fTClT995no-Itwe-D9kOaMuBZqSbOG9_6w==&p=54&fvj=0&vjs=3,2cdbb7148b1c4330,2668704198920249,fulltime
Business Analyst,PlayMonster LLC,3.7,8 days ago,"Beloit, WI",NA,Business analytics; market research and Point of Sale (POS): 3 years (Required).We are seeking a Business Insights Manager to join a fun group in a casual…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BMOkvdxHw0j-Bo81l-OdQC3oC3flPvU0AlphxvSv_XFhZ8oPZzIOkNHBykKycLgChh2piHRNJbMO1ExE3NT1DUev3zUojwWrHSTVblnYvABVTnHWeDKkOxvvDJC0BQd-wH5HEY6vnGefmN1eAL50gY_45JnT6_e2LiMArdmo0g77e59F2YVHk6sfceoH3qXFZ9f56BBChd2uQHHRG2Qnub3XRgTetbEw0ttl2BIyWmMTheiOYTLAW4_4JD7pjLi3Fzza9zIGH0RNq4crlkVGnY-PL2EU5206BIUjpcafVwJ6DqxNdBgIrSQTbrc6cXMJgXpxINaksW5Ixo93rzouxtUhHVHjRrCa33qWM0sRXAUvxXXYOyhAxdMRtb5qQGG8Fe-F31B6MMp994QhkQHCqVZ7ZbbSbq_wtIJI851u7U2aVf-5Zdrk7BP7XjM-9vUr4vLSNEu8oGq3SzFCZ1gfzDUFNzJi_rbl0cpRzocKerFA==&p=55&fvj=1&vjs=3,e4d1995f1e3d6850,2173559485491372,fulltime
Strategic Business Analyst,TRANZACT,3.1,30+ days ago,"Fort Lee, NJ 07024","$75,000 - $100,000 a year","The Strategic Business Analyst must have clear understanding of business, functional and technical needs for new implementations.Power BI: 1 year (Preferred).",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmvEs89GDjygIsDT0FtjWiil-qnA5TS0Npqc8I6T5HHJq-H8v6LEvanJyZREkaRXP0uD06GpHIfq90pX_cXlfYsnCFUdvSRnW-GevQrSbVJvU7xryqvSuxvnP2sWPJAMA8INpaNMIAuo8X8635speqZSoehiZQmaaS7Yr5Zz3uTu4YHgMNNqOqlApbWbs2bXYGmlI8IpjLFnqgBG8YjQGGR_rDh3CCGreS45EJzUGbMeWPQhYb4DhVToK6Zpar5fxmCW4ukgJu9dV1g9wgVSVDHfDsJGPexLyPzpg473o3158CqjnVhRjOh9uUOTGZ2QCgsJBkpj6P_eU3ZNOuQ8dIuOygkkaw16Sc_HL-VzId0Q-2RObPgLelFmoxNkjftf6PbMp0TDcdaD3GBauYi1j2GNMrBNO4T7doRtuGdNZAT23tGUNM61Ibobr5x2pJydN2kYANYw1SESR_u7b0-iuOVVAEyihEU705ncI9RwEvd3TY_DdWZ5b4&p=56&fvj=1&vjs=3,dbc83a9615c18c69,9613973026691547,fulltime
"Vice President, Business Analyst - Contract Management Innov...",CITI,3.9,5 days ago,"Tampa, FL",NA,Create BRD/FRD translating business logic into functional requirements.The Business Analyst will play a key leadership role in the contract delivery team to…,http://www.indeed.com/rc/clk?jk=be1264b0b24e3714&fccid=5bcd1ef0a7f4fb99&vjs=3,be1264b0b24e3714,NA,fulltime
Business Analyst / Project Manager,CBTS,3.9,5 days ago,"Cincinnati, OH 45212 (Pleasant Ridge area)",NA,"Establish business plans for the system to support changes in business strategy or operations.Through the projects and support provided to the business, the…",http://www.indeed.com/rc/clk?jk=d2ae9cd2880b9b70&fccid=f00a79389116c18d&vjs=3,d2ae9cd2880b9b70,NA,fulltime
Principal Business Analyst (Strategy),Exelon Corporation,4.0,5 days ago,"Philadelphia, PA 19103",NA,Proficient in business case development and ability to effectively present business cases to business unit leadership.EEO is the Law Poster.,http://www.indeed.com/rc/clk?jk=0486df6e0d3b3b61&fccid=7821a2e77aac6277&vjs=3,0486df6e0d3b3b61,NA,fulltime
Sales Support Business Analyst,CITI,3.9,5 days ago,"O'Fallon, MO",NA,"Develop and maintain actions plans to ensure business and development teams are aligned on business requirements.To view the ""EEO is the Law"" poster .",http://www.indeed.com/rc/clk?jk=ebac9cab3bde95d3&fccid=5bcd1ef0a7f4fb99&vjs=3,ebac9cab3bde95d3,NA,fulltime
Senior Business Operations Analyst,Verizon,3.9,5 days ago,"Livingston, NJ 07039",NA,Identifying big picture trends across one or more lines of business.Training call analysts prior to studies to ensure accuracy in the data being captured.,http://www.indeed.com/rc/clk?jk=232dc0abe311910c&fccid=f7029f63fe5c906e&vjs=3,232dc0abe311910c,NA,fulltime
"Senior Business Analyst, Manager","Aunt Bertha, a Public Benefit Corp.",4.7,5 days ago,"Austin, TX 78731","$75,000 - $110,000 a year","Core Job to Be Done: A Business Analyst ensures the complete and streamlined operation of data acquisition, internal data security, customer reporting and…",http://www.indeed.com/company/Aunt-Bertha/jobs/Senior-Business-Analyst-b3fa82543b5d2b8e?fccid=e2f45e068ee92bf3&vjs=3,b3fa82543b5d2b8e,NA,fulltime
Business Intelligence Analyst - Power BI,SDTR CONSULTING LLC,NA,5 days ago,"Jackson, MS",NA,"SDTR Consulting, LLC is seeking a Business Intelligence Analyst to assist our client.7 years of Data and Business Intelligence Governance.",http://www.indeed.com/company/SDTR-Consulting/jobs/Business-Intelligence-Analyst-44353906a12795f4?fccid=35d1d3a4dcd21ac2&vjs=3,44353906a12795f4,NA,fulltime
"Technical Business Analyst - Sunnyvale, CA location",JLL,3.8,5 days ago,"Sunnyvale, CA",NA,"JLL is looking for a Business Analyst to define business requirements by identifying key stakeholder and business functions, creating business specifications…",http://www.indeed.com/rc/clk?jk=0beaedc57dfd1796&fccid=9917de3c28f569f6&vjs=3,0beaedc57dfd1796,NA,fulltime
Business Technology Analyst,ZS Associates,3.5,5 days ago,"Evanston, IL 60201",NA,"Analyze and assess existing business systems and procedures.Experience in business intelligence and visualization technologies such as Spotfire, Tableau, and…",http://www.indeed.com/rc/clk?jk=92fcd12866871df5&fccid=f349f6e84d53b739&vjs=3,92fcd12866871df5,NA,fulltime
Business Analyst - Wealth Management,Enterprise Bank,4.1,5 days ago,"Lowell, MA",NA,The Wealth Management Business Analyst is expected to have an understanding of financial planning and investment management business processes and use of…,http://www.indeed.com/rc/clk?jk=98157500845830fd&fccid=27d582fe70407795&vjs=3,98157500845830fd,NA,fulltime
Business Technical Analyst I,University of Texas at Dallas,4.4,5 days ago,"Richardson, TX 75080",NA,Document all work products and business processes.High business acumen in dealing with co-workers and vendors of varying technical levels and project…,http://www.indeed.com/rc/clk?jk=fa5701539ff0d72f&fccid=e3c34fabea26c902&vjs=3,fa5701539ff0d72f,NA,fulltime
Senior IT Business Systems Analyst,GeoBlue,2.6,5 days ago,"King of Prussia, PA 19406",NA,"Mentor IT Business System Analysts.Experience working directly with Cross-functional teams, Business Analysts, Developers, and Testers.",http://www.indeed.com/rc/clk?jk=02c4867fcb99deda&fccid=b018de2b4892093e&vjs=3,02c4867fcb99deda,NA,fulltime
"Business Process Analyst, Customer Development",Colgate-Palmolive,4.3,5 days ago,"Piscataway, NJ 08854",NA,"Build and maintain positive relationships with GIT peers, business partners, customers and external resources to deliver business requirements.",http://www.indeed.com/rc/clk?jk=343e6f66f7f6ffd9&fccid=d9162e48c444e6e3&vjs=3,343e6f66f7f6ffd9,NA,fulltime
Business Systems Analyst,Bergen Community College,4.1,5 days ago,"Paramus, NJ 07652","$55,000 - $65,000 a year",FUNCTION: *The Business Systems Analyst (BSA) at Bergen Community College (BCC) will work as part of a team that automates BCC’s business processes and…,http://www.indeed.com/company/Bergen-Community-College/jobs/Business-System-Analyst-a362876ffacd6fe9?fccid=8297290a295a74bd&vjs=3,a362876ffacd6fe9,NA,fulltime
"Business Systems Analyst, Property Management Systems","Marriott International, Inc",4.1,5 days ago,"Bethesda, MD 20817",NA,Business Acumen - Understands and utilizes business information to manage everyday operations and generate innovative solutions to approach business and…,http://www.indeed.com/rc/clk?jk=e05c0a88441ef1f9&fccid=d47acb5b5596d9e4&vjs=3,e05c0a88441ef1f9,NA,fulltime
Business Analyst - Chief Data Office,CITI,3.9,5 days ago,"Tampa, FL",NA,"6+ years of experience with business analysis, business requirements documentation including use cases, design specifications and data flows, and user…",http://www.indeed.com/rc/clk?jk=25a3441d8e2fed96&fccid=5bcd1ef0a7f4fb99&vjs=3,25a3441d8e2fed96,NA,fulltime
Business Technical Analyst,WellCare,3.5,5 days ago,"Detroit, MI 48226 (Downtown area)",NA,Acts as subject matter expert for department or business unit on business systems/applications.Acts as content expert to provide business and technical…,http://www.indeed.com/rc/clk?jk=f8b484a57d9056bd&fccid=18b6c9d5c740e622&vjs=3,f8b484a57d9056bd,NA,fulltime
Business Intelligence Analyst/ SQL Developer,Blommer Chocolate Company,3.3,5 days ago,"Chicago, IL 60661 (Near West Side area)",NA,"Business Intelligence analysts should have a solid understanding of business functional areas, business management issues and data analysis.",http://www.indeed.com/rc/clk?jk=3a1cf5068849d530&fccid=3ffb59e5b7f06a75&vjs=3,3a1cf5068849d530,NA,fulltime
"Business Technical Analyst, Sr",WellCare,3.5,5 days ago,"Detroit, MI 48226 (Downtown area)",NA,Acts as subject matter expert for department or business unit on business systems/applications.Acts as subject matter expert to provide business and technical…,http://www.indeed.com/rc/clk?jk=7c4472bafc712f46&fccid=18b6c9d5c740e622&vjs=3,7c4472bafc712f46,NA,fulltime
Senior Business Technology Analyst/MDM,ZS Associates,3.5,5 days ago,"Princeton, NJ",NA,Communicate business requirements & work closely with development teams to ensure accurate understanding and implementation;Connect with ZS on social media:,http://www.indeed.com/rc/clk?jk=735a429552c8b5bf&fccid=f349f6e84d53b739&vjs=3,735a429552c8b5bf,NA,fulltime
IT Business Analyst,WWC,2.3,5 days ago,"Norfolk, VA",NA,"The IT Business Analyst will:Developing automated business process flows,.Streamlined business process flow development, and.",http://www.indeed.com/rc/clk?jk=323ed17872187434&fccid=bf01ed7910e9f2cb&vjs=3,323ed17872187434,NA,fulltime
"AVP, Business Risk Senior Analyst",CITI,3.9,5 days ago,"Tampa, FL",NA,"Ensures that data within the reports is verified for accuracy and alignment with business requirements.Monitors, tracks, and coordinates the testing of changes…",http://www.indeed.com/rc/clk?jk=bfed125cc124e880&fccid=5bcd1ef0a7f4fb99&vjs=3,bfed125cc124e880,NA,fulltime
Global Billing Business Analyst,CITI,3.9,5 days ago,"Tampa, FL",NA,"2 to 5 years’ experience in a Business Analyst role developing requirements, testing, training, procedures and Cost Benefit Analysis.",http://www.indeed.com/rc/clk?jk=7519e160e160c8e2&fccid=5bcd1ef0a7f4fb99&vjs=3,7519e160e160c8e2,NA,fulltime
Business Process Analyst,"Digital Management, LLC",3.7,5 days ago,"Arlington, VA",NA,"DMI (Digital Management, LLC.) is currently seeking to hire a Business Process Analyst to support our federal client in Crystal City, VA.",http://www.indeed.com/rc/clk?jk=5b9c1065df3e8de2&fccid=19a18eb8591e2da7&vjs=3,5b9c1065df3e8de2,NA,fulltime
Sr Business Analyst Operations Excellence,Arthrex,3.7,5 days ago,"Fort Myers, FL 33912",NA,Translate business goals and objectives into strategic business capabilities.The Business Analyst position works directly with business departments within…,http://www.indeed.com/rc/clk?jk=15f470f5a63d55d0&fccid=0cf47cda5696acc2&vjs=3,15f470f5a63d55d0,NA,fulltime
Business Intelligence/Tableau/Analyst Consultant,Numerodata LLC,NA,5 days ago,"Herndon, VA 20170",NA,Reporting analysts must have a strong background in computer science and programming since they often need to create customized tools and applications to handle…,http://www.indeed.com/company/Numerodata/jobs/Business-Intelligence-Tableau-Analyst-Consultant-d0098b470470e9a1?fccid=9a2cceb2554cf2aa&vjs=3,d0098b470470e9a1,NA,fulltime
